x;y
0.44253184762951836;0.6255132038231843
-0.0036135650867077374;0.7559955712164512
-0.23154383914995647;-0.6958562439676895
0.16389656647593043;-0.4461804825454663
0.9030479332274828;1.0326618671830614
0.5640124131667825;0.03277131898174268
0.2892690181760518;-0.7274638846455583
0.12012561941901279;-0.3423359363994548
-0.4244483604851079;0.2929796697315774
-0.15353184057975833;0.24962363974541013
1.0782321778819455;0.4120046684500043
0.9856925744023006;0.29379202397963855
-0.9621112910229372;0.4237973588102917
0.12990963235027708;0.2047287159202844
0.44631830006532214;0.1524292632066897
0.14416222892664643;0.17105205976201265
0.06500508123819149;0.37438530744761844
-0.4590783827496636;0.95519680856274
-0.6931198057816144;-0.4091352222066347
0.5399839397046007;-0.24698507069947095
0.4181978064867553;-0.37040516248942323
-0.31116226651727263;-0.5733325871730279
-0.6417949836770749;-0.35084230039375885
0.9523697184431144;0.25063177018785265
-0.239857419670928;0.20265111574348005
0.39566270998860364;1.062237877089701
0.49701926343156533;0.4703769729217362
-0.6843478783326381;-0.3582308097502761
0.3962008767940408;0.004564198345391901
-0.9832933165974336;0.43060366828548324
0.24307813705453252;-0.10289372743291447
-0.6263080346250632;0.9138193408877096
-0.202542727787705;-0.21532597321202673
0.521990933626383;0.04983494910284825
-0.7362424571767006;0.5438799899437858
-0.6029754668317776;0.07240761659384831
-0.9806271340825894;0.861292216101148
0.18175630330579207;1.1026419843366893
-0.20790926722007086;-0.43612497883823365
0.12728198407518598;-0.8280190504031173
0.2004980606119977;0.7519413793997876
0.6806334657198274;0.29370642410650105
-0.25635830322275144;-0.2842221952543398
-0.5493277907670544;-0.1619573351757857
-0.7291055514152225;0.05343828467021172
-0.0751175694624513;-0.6232099127664005
0.17465661535980326;0.5910250831992396
0.5091849357114264;-0.06495059313107387
-0.23100727672237698;0.25872149532083544
0.3569191250914612;-0.6905044991191832
0.662821403841094;0.974161550344512
-0.23213426371213775;-0.033530436941543895
0.913954571981157;0.11867493656686845
0.0479332470229088;-0.33947810505785936
-0.18735240643690032;1.1044794191467826
-0.979140550166149;0.3650168349490781
0.2514070221508711;-0.6532301910484719
-0.08604543451530855;-0.1911913461920265
-0.7694740549545964;0.10848081207504268
0.391379312467;0.5058595572063058
-0.7110064783532738;0.5177478099508004
0.26440353548133144;-0.37778578153301157
-0.025049182884600896;-0.6386538242746282
0.8138810148434983;0.5616692516269619
-0.2897980925407262;1.1009496875272173
-0.2142011031270814;0.36833810741593753
0.42623599550983693;0.4671234142250529
0.5752070320965741;0.4203793131236546
-0.2271151340498685;0.8276286939987156
0.49721802844330654;1.2087084256616434
0.09196032459978287;0.9538353138013735
-0.16287036557930445;1.0055868197987858
-0.7497221874605935;0.5523900828235984
-0.058869834907200325;-0.6619159266523822
-0.46010891925974673;-0.2375256708988186
-0.7856052160174714;0.7955358742281811
-1.0036085191572028;0.3386814887114702
0.4771986351274138;0.7285827797321973
0.19306058238626056;0.7875148077390819
0.4721157153182429;-0.30943133768243714
-0.7984753404993555;0.11208531745924022
-0.7029676739519578;0.3194272227603512
0.6872894193917185;0.6515002493296445
-0.04864274699706028;-0.23129736633884512
-0.15471324741238357;-0.5388352336330425
0.40907607760704945;-0.09518967561566649
0.7633392045622376;-0.12976962337964149
-0.1679332767517132;1.0341970802830125
0.8937045288997232;0.7855667065128717
-0.7934899583372246;1.0618588036726875
-0.7497187413291493;0.5901976856733948
-0.9604431703189791;0.5631140107974724
0.410623210079607;1.1664536897670787
0.3773700836225342;-0.380747130767638
0.27707723476925894;0.9660353816572314
-0.3915965939104127;-0.1240570240657144
0.6496859022748747;0.3910725507178092
0.6805561838205954;0.06857346993121172
-0.2164435929954016;0.19518687467197893
0.127754264125018;0.19358827484453167
-0.5604784226136659;1.230929864249409
-0.07604596880095427;-0.906724247135392
-0.45021892334085845;0.7983606739700155
0.4487214570738629;-0.06423485866916667
0.6844498538299755;0.024514015666123212
-0.24010594107661598;0.5363223351056279
0.7011177161953097;0.5197491773045804
-0.904150766120122;0.9571623403452894
0.3748845874918887;-0.22345776309627485
0.20841513622358399;-0.558491981204772
0.24109190834054095;0.8982893798293148
0.41905261782368264;0.853373284085631
-0.11116460768824554;-0.8847392124374479
-0.2593839522939452;0.2662483426929958
-1.0774007049513752;0.25711212014267426
-0.8500038996681321;0.3930121286064021
0.6687574193204844;0.8803341671888225
-0.5337448586606679;0.29854375266482247
0.4416720118902364;-0.22682324859292058
-0.9079900499106128;0.3325218476531431
-0.5659015615434921;1.0683402748828743
0.5479601241913286;1.113362817393202
0.8676173244210785;-0.13788990870958717
-0.5912180793774723;0.7140163808411708
-0.5563090079297741;-0.49452224941075473
0.02772631737120701;-0.10714433465469697
-0.29498136866048874;-0.13711422310021726
0.780388740824908;1.126693129375815
-0.5046683741206041;-0.13061775250823704
-0.4400408084826892;0.34147637775481887
0.30928423081364764;0.2878190696871228
0.5550176432355229;0.5295632884702373
-0.3385935174104704;1.1124103133064738
0.4192420996451083;0.4101723714174177
-0.08347133013961816;0.3230543967089472
0.4975985333936541;0.44383925450797523
0.6718218935923943;0.8472400787893752
-0.5313109202936285;1.1447210603599678
-0.7126067246285318;1.169352594169255
-0.8838172193036575;0.807396049338224
0.12221451299845354;-0.25654913296984516
0.6432549017922704;-0.21943216518422215
-0.5655171768723931;1.2339304016547956
-0.6415212407452646;0.9014121642570814
-0.9624762273030539;-0.00959104319126558
-0.28590380030076235;-0.5553805624656174
0.3631985494633869;0.6907794786391603
0.6764594117100002;0.7383410426474863
0.44485849093277885;0.5655001318982729
0.040043993214299745;-0.625133157963321
0.37768616522466036;-0.6043030593965222
0.4085267700159989;0.982947440221843
0.6208989754265559;-0.29423758466982686
1.0430486632016298;0.6192920639107795
-0.0844934999900051;0.27590928398973347
0.22258772743522215;1.0923283939730593
0.04479243800171728;-0.8924429806360792
0.5521495114587309;-0.3459034158947485
-0.8425479715124495;0.18742122776541947
-0.5717989550094086;0.4593578551526978
0.03726301894776318;0.1822872201578547
0.7456187699639258;0.7513437987022209
-0.151623022608808;0.4850568747936945
-0.8331687845937163;0.6993279974815121
0.473367027318923;1.0303704554003206
0.7134940366607685;0.8203704958755123
0.635047588149213;0.8856449907752959
0.6590564520345765;1.0592466440003507
0.5704656878684644;-0.5317595861128412
-0.3670820274084432;-0.395540635857226
-0.30057886314736715;0.48814425889708146
0.45171303440353183;0.7713075079254275
-0.6930999583739986;0.31305948324200283
0.9072314755783744;-0.050294173239311624
-0.6417538150195928;0.3953706238359749
-0.10287252579692341;-0.7853614959069563
1.1351473638510603;0.5000039375818024
0.781972328149068;1.1239297279927305
-0.5254309074352795;0.7809431556616462
0.3185162600742637;-0.21542951620887762
-0.08754569929072398;0.7208846593248686
-0.06854288828960553;-0.7188743764641057
-0.08354628995465019;-0.5693847976588421
-0.6649261266519236;0.37287068765638676
0.49499823325913117;0.37346010086111026
-0.3481367371521724;-0.43901172196681704
-0.3683343168619686;-0.2106527098667279
0.6764153040281276;0.9817825134480354
0.45088941779981306;-0.6425229881668292
-0.08383621535199937;0.8329261428581174
0.5713258376930836;-0.2475178639740433
0.026511470747423438;-0.6594559166844391
0.10436694922541179;-0.6215557176260026
0.08528527758203408;0.8463020805431487
0.4874227447311468;0.14774111443061355
0.5415948703434825;1.0349100149067563
0.5280152416154373;0.3796326547306439
0.8320435389478558;0.37356444538720845
0.6485390899144834;0.17274393913851682
0.33642229890513664;-0.6342941578364512
0.9999435439475493;0.33926259717977647
0.8251248398365192;0.14126540763049888
0.2706883860519187;0.8632853318848861
0.6494216876304795;-0.2463946829042346
-0.6001114465029963;-0.06755418033559313
0.6765796238240567;1.1817609901116084
-0.24802935011960603;0.07670533492110865
-1.1082138310332335;0.42016673109996616
0.39527267721342163;0.4282031986716557
-0.606172837844202;0.5941310482743725
-0.7801663616222254;0.2830021502987412
-0.22798864343104763;1.058879633402317
-0.17371670676875595;1.0619235674536909
-0.3009272067501403;1.0417471819864628
0.3436013712377275;0.10436151164804341
-0.1557556987584281;0.11517515679347667
-0.087318215100324;-0.5967952690885061
-0.12266341947013526;0.9890723158779673
-0.07205782589451615;0.17926824267223562
0.42819192787622273;0.554399205650961
1.0044059950068505;0.036646184832262785
